"participant_id","condition","array_length","band","n_trials","dist","inward"
"average.671f12c5d2543b67c0f12e57","average","20","extreme",19,8.13157894736842,1.8421052631579
"average.671f12c5d2543b67c0f12e57","average","20","middle",11,2.86363636363636,4.27272727272727
"average.67620128f5496ea07672039c","average","2","extreme",16,8.47849462365591,2.875
"average.67620128f5496ea07672039c","average","2","middle",13,2.29032258064516,2.23076923076923
"average.67620128f5496ea07672039c","average","10","extreme",14,9.28571428571429,-1.5
"average.67620128f5496ea07672039c","average","10","middle",18,2.584229390681,0.5
"average.67620128f5496ea07672039c","average","20","extreme",14,8.98771121351766,0.642857142857143
"average.67620128f5496ea07672039c","average","20","middle",18,3.07467144563919,3.61111111111111
"average.6766deef2e4e127d7fc3c293","average","2","extreme",12,8.23118279569892,-0.916666666666666
"average.6766deef2e4e127d7fc3c293","average","2","middle",19,2.40067911714771,1.21052631578947
"average.6766deef2e4e127d7fc3c293","average","10","extreme",12,8.62903225806452,-0.166666666666667
"average.6766deef2e4e127d7fc3c293","average","10","middle",19,2.3955857385399,3.8421052631579
"average.6766deef2e4e127d7fc3c293","average","20","extreme",17,8.50664136622391,3.47058823529412
"average.6766deef2e4e127d7fc3c293","average","20","middle",14,3.25345622119816,-1.14285714285714
"average.676e13e5655cf7cc40923c54","average","2","extreme",19,7.66044142614601,0
"average.676e13e5655cf7cc40923c54","average","2","middle",13,2.57816377171216,-2.30769230769231
"average.676e13e5655cf7cc40923c54","average","10","extreme",15,8.89677419354839,2.06666666666667
"average.676e13e5655cf7cc40923c54","average","10","middle",16,2.69153225806452,0.5
"average.676e13e5655cf7cc40923c54","average","20","extreme",17,8.03415559772296,1.35294117647059
"average.676e13e5655cf7cc40923c54","average","20","middle",13,2.72208436724566,4.92307692307692
"average.6784912ccf5664bd1c08be9f","average","2","extreme",15,9.29432624113475,0.533333333333333
"average.6784912ccf5664bd1c08be9f","average","2","middle",16,2.60771276595745,-1.25
"average.6784912ccf5664bd1c08be9f","average","10","extreme",15,7.44609929078014,3.86666666666667
"average.6784912ccf5664bd1c08be9f","average","10","middle",17,2.96558197747184,2.41176470588235
"average.6784912ccf5664bd1c08be9f","average","20","extreme",17,8.53754693366708,4.64705882352941
"average.6784912ccf5664bd1c08be9f","average","20","middle",14,3.01975683890578,2.78571428571429
"average.678f0bb28ec3307e4f1afb78","average","2","extreme",13,9.04631927212572,2.84615384615385
"average.678f0bb28ec3307e4f1afb78","average","2","middle",18,2.84647550776583,2.22222222222222
"average.678f0bb28ec3307e4f1afb78","average","10","extreme",13,8.94458229942101,3.07692307692308
