"participant_id","condition","array_length","band","n_trials","dist","inward"
"average.67eaa46b7bb6cbefdcbde74c","average","12","extreme",9,8.52610441767068,3.59259259259259
"average.67eaa46b7bb6cbefdcbde74c","average","12","middle",8,2.44126506024097,-2.70833333333333
"average.67ef42807f408cca62ea4bb0","average","2","extreme",14,7.88095238095238,2.28571428571429
"average.67ef42807f408cca62ea4bb0","average","2","middle",8,2.48611111111111,-1
"average.67ef42807f408cca62ea4bb0","average","6","extreme",13,8.13675213675214,1.76923076923077
"average.67ef42807f408cca62ea4bb0","average","6","middle",10,3.76666666666666,0.8
"average.67ef42807f408cca62ea4bb0","average","8","extreme",12,8.10185185185185,-3.83333333333333
"average.67ef42807f408cca62ea4bb0","average","8","middle",9,3.24691358024691,3.33333333333333
"average.67ef42807f408cca62ea4bb0","average","12","extreme",13,8.05128205128205,2.38461538461538
"average.67ef42807f408cca62ea4bb0","average","12","middle",11,1.72727272727275,3.09090909090912
"experience.58ee956a575c01000180b080","experience","2","extreme",13,8.5766317016317,0.846153846153846
"experience.58ee956a575c01000180b080","experience","2","middle",9,2.9760101010101,2.22222222222222
"experience.58ee956a575c01000180b080","experience","6","extreme",14,8.92857142857143,1.71428571428571
"experience.58ee956a575c01000180b080","experience","6","middle",9,2.13510101010101,0.666666666666667
"experience.58ee956a575c01000180b080","experience","8","extreme",14,9.23484848484849,2.57142857142857
"experience.58ee956a575c01000180b080","experience","8","middle",6,3.5239898989899,2.16666666666667
"experience.58ee956a575c01000180b080","experience","12","extreme",13,8.33886946386946,2.33333333333333
"experience.58ee956a575c01000180b080","experience","12","middle",10,2.3,-1.1
"experience.5b523bdc608e18000184d8a6","experience","2","extreme",14,8.21428571428571,-0.214285714285714
"experience.5b523bdc608e18000184d8a6","experience","2","middle",9,2.47423510466989,-1.66666666666667
"experience.5b523bdc608e18000184d8a6","experience","6","extreme",11,8.56324110671937,0.181818181818182
"experience.5b523bdc608e18000184d8a6","experience","6","middle",12,3.23792270531401,2
"experience.5b523bdc608e18000184d8a6","experience","8","extreme",13,8.56465997770345,1.30769230769231
"experience.5b523bdc608e18000184d8a6","experience","8","middle",10,2.30724637681159,-0.7
"experience.5b523bdc608e18000184d8a6","experience","12","extreme",16,7.82065217391304,0.854166666666662
"experience.5b523bdc608e18000184d8a6","experience","12","middle",7,3.027950310559,4.42857142857141
"experience.62b628e4351d179f1ff6cc59","experience","2","extreme",11,7.89525691699605,-2.18181818181818
"experience.62b628e4351d179f1ff6cc59","experience","2","middle",12,2.15821256038648,-2.66666666666667
"experience.62b628e4351d179f1ff6cc59","experience","6","extreme",13,8.62709030100334,-2.38461538461538
"experience.62b628e4351d179f1ff6cc59","experience","6","middle",10,3.62028985507246,-2.9
"experience.62b628e4351d179f1ff6cc59","experience","8","extreme",9,8.31642512077295,-2.77777777777778
"experience.62b628e4351d179f1ff6cc59","experience","8","middle",14,2.30020703933747,-0.714285714285714
"experience.62b628e4351d179f1ff6cc59","experience","12","extreme",13,8.22909698996654,-4.2820512820513
"experience.62b628e4351d179f1ff6cc59","experience","12","middle",10,2.54347826086957,-0.46666666666666
"experience.636da58a0d76bbb9167dbf3e","experience","2","extreme",12,9.24001248439451,1.16666666666667
"experience.636da58a0d76bbb9167dbf3e","experience","2","middle",9,3.33999167707033,-1.22222222222222
"experience.636da58a0d76bbb9167dbf3e","experience","6","extreme",6,8.48002496878902,1
"experience.636da58a0d76bbb9167dbf3e","experience","6","middle",17,2.71645736946464,-0.647058823529412
"experience.636da58a0d76bbb9167dbf3e","experience","8","extreme",13,8.77384039181792,0.769230769230769
"experience.636da58a0d76bbb9167dbf3e","experience","8","middle",10,1.52397003745318,0.8
"experience.636da58a0d76bbb9167dbf3e","experience","12","extreme",12,8.16666666666667,2.08333333333333
"experience.636da58a0d76bbb9167dbf3e","experience","12","middle",10,2.79063670411986,-0.43333333333332
"experience.653703627539f3a8b2ed4af3","experience","2","extreme",11,8.95092226613966,0.727272727272727
