"z","experiment","participant_id","condition","array_length","n_trials","slope_fwd","slope_rev","r","bias","abs_error","sd_response","sd_objective","mean_rt"
0.658790370386812,"exp1","average.67e413ce38b79c273d9563dd","average","12",23,0.481568016614746,0.692681105302464,0.577557846476885,7.91304347826087,7.91304347826087,3.9846543583768,4.77890622046841,3762.69565217391
0.602790227225025,"exp1","average.67eaa46b7bb6cbefdcbde74c","average","2",22,0.924390926911229,0.314321081698724,0.539032054760404,-3.72727272727273,6.27272727272727,9.53553390882791,5.56037309159637,3240.86363636364
1.07106510863395,"exp1","average.67eaa46b7bb6cbefdcbde74c","average","6",23,1.78895821815023,0.348740530886248,0.789862164387575,1.39130434782609,9.30434782608696,16.0222177756574,7.07414152112251,2953.5652173913
0.882868963319354,"exp1","average.67eaa46b7bb6cbefdcbde74c","average","8",21,1.68642279282448,0.297112226560079,0.707853679016892,-1.42857142857143,9.71428571428571,15.1831673714206,6.37293383884422,2617.61904761905
0.385612035840454,"exp1","average.67eaa46b7bb6cbefdcbde74c","average","12",17,0.662432640492686,0.203958283953543,0.367571251038085,0.294117647058824,10.0588235294118,12.4543283286433,6.91066950021317,2315
1.07498261774654,"exp1","average.67ef42807f408cca62ea4bb0","average","2",22,0.720815880531779,0.868744512730465,0.791331056449171,0.454545454545455,3.36363636363636,6.28059610593512,6.89500729086819,4996.31818181818
1.10674096164022,"exp1","average.67ef42807f408cca62ea4bb0","average","6",23,0.794591953086822,0.811309771309771,0.802907351905221,-0.130434782608696,3.17391304347826,6.89417466189933,6.96632214793249,4584.4347826087
1.62140590386979,"exp1","average.67ef42807f408cca62ea4bb0","average","8",21,1.21520631431711,0.703836583531046,0.924827908615604,4.28571428571429,4.85714285714286,9.07140982375266,6.90376019006344,4374.66666666667
0.934963581939073,"exp1","average.67ef42807f408cca62ea4bb0","average","12",24,0.623511090534113,0.861479413817167,0.732899698991499,3.54166666666667,4.375,5.58141325410003,6.56061480858819,5114.625
0.930988949390854,"exp1","experience.58ee956a575c01000180b080","experience","2",22,0.606707476586617,0.880887268307506,0.731054643451585,-2.95454545454545,4.22727272727273,5.33793091876492,6.43196158804838,4071.68181818182
1.02518967944419,"exp1","experience.58ee956a575c01000180b080","experience","6",23,0.853530981749982,0.698206172183867,0.771971890426066,-2.17391304347826,4.52173913043478,8.18438694853317,7.40232844469644,3766.30434782609
0.981608014360945,"exp1","experience.58ee956a575c01000180b080","experience","8",20,0.809441423628275,0.701911055545633,0.753761158498687,-3.35,5.55,8.58318429439674,7.99275988168766,3869.25
0.782301401288727,"exp1","experience.58ee956a575c01000180b080","experience","12",23,0.896202206825763,0.477291362973761,0.654025666771543,-0.826086956521739,5.69565217391304,9.31486974782645,6.79775596546448,4054.08695652174
1.00454732493375,"exp1","experience.5b523bdc608e18000184d8a6","experience","2",23,1.00362110114394,0.580824919032197,0.763497311593782,-4.60869565217391,6.78260869565217,9.10978277965452,6.93019970738144,1306.13043478261
