"participant_id","condition","variance_level","n_trials","mean_abs_resp","mean_abs_obj","ratio"
"experience.5ebb96b6cd673a0008ace9ce","experience","7",5,10.7401869158879,8.9577570093458,0.834041072050122
"experience.5f16f559325a640008bb9a07","experience","3",26,14.5118343195266,6.55369822485207,0.451610601427115
"experience.5f16f559325a640008bb9a07","experience","5",23,14.2495819397993,6.92435200668896,0.48593369517383
"experience.5f16f559325a640008bb9a07","experience","7",21,12.8759157509158,6.0683836996337,0.47129725116461
"experience.5fb809a247aaee22c2a204fc","experience","3",10,13.2914285714286,8.86314285714286,0.66683147033534
"experience.5fb809a247aaee22c2a204fc","experience","5",14,13.2857142857143,6.79530612244898,0.51147465437788
"experience.5fb809a247aaee22c2a204fc","experience","7",20,13.2271428571429,6.75171428571429,0.510443892428988
"experience.608f39d2c76e436967135846","experience","3",6,13.4691943127962,8.09320695102686,0.600867933380249
"experience.608f39d2c76e436967135846","experience","5",7,11.6560595802302,8.78862559241706,0.753996282527881
"experience.608f39d2c76e436967135846","experience","7",11,11.037052994399,6.08905644118914,0.55169223562478
"experience.610c83598db46d4d46de2c61","experience","3",18,14.2713675213675,8.82692307692308,0.618505764335978
"experience.610c83598db46d4d46de2c61","experience","5",11,12.4156468531469,7.43951048951049,0.599204421445418
"experience.610c83598db46d4d46de2c61","experience","7",5,10.5028846153846,6.90538461538462,0.657475052641216
"experience.6120602a67554358bbd53c9d","experience","3",16,14.4693396226415,8.1503537735849,0.563284433577832
"experience.6120602a67554358bbd53c9d","experience","5",3,14.2610062893082,6.3566037735849,0.445733186328556
"experience.6120602a67554358bbd53c9d","experience","7",5,11.0433962264151,9.86603773584906,0.893388006150692
"experience.6172cf92f2ea6613f717abb6","experience","3",9,12.572337962963,7.80677083333333,0.620948216340621
"experience.6172cf92f2ea6613f717abb6","experience","5",12,14.4340277777778,6.83880208333333,0.473797209526101
"experience.6172cf92f2ea6613f717abb6","experience","7",13,12.2800480769231,7.84411057692308,0.638768718801997
"experience.62e174454a461d00781acfe1","experience","3",17,14.1552601809955,8.32768665158371,0.588310390985555
"experience.62e174454a461d00781acfe1","experience","5",15,14.061858974359,6.85560897435897,0.487532195199781
"experience.62e174454a461d00781acfe1","experience","7",20,13.5572115384615,6.07841346153846,0.448352778467321
"experience.6329e23d509947bfd4c50ab3","experience","3",25,14.619336492891,7.74210426540284,0.529579729501926
"experience.6329e23d509947bfd4c50ab3","experience","5",20,12.3016587677725,7.26473933649289,0.590549573324601
"experience.6329e23d509947bfd4c50ab3","experience","7",13,12.4243528982865,8.02672256653299,0.646047535211268
"experience.63d92dacc885e6167a4a486c","experience","3",3,13.3333333333333,8.66666666666667,0.65
"experience.63d92dacc885e6167a4a486c","experience","5",5,11.9333333333333,9.15333333333333,0.767039106145252
"experience.63d92dacc885e6167a4a486c","experience","7",7,11.8571428571429,8.61428571428572,0.726506024096386
"experience.64badb09518eb5b219132eea","experience","3",30,15.5113744075829,7.7927804107425,0.502391355271064
"experience.64badb09518eb5b219132eea","experience","5",26,14.9803135253372,6.61986875683558,0.44190455330851
"experience.64badb09518eb5b219132eea","experience","7",13,14.1472839956252,8.17852716004375,0.578098747616348
"experience.65181c2f753b188afdddd2c4","experience","3",14,12.8764387271496,7.34840893703453,0.570686436890396
"experience.65181c2f753b188afdddd2c4","experience","5",11,11.8677294269711,7.51085738905644,0.632880740606281
"experience.65181c2f753b188afdddd2c4","experience","7",9,10.7983149025803,5.62933122696156,0.521315712474398
"experience.655f8b959477c803eb906622","experience","3",14,14.6428571428571,8.36428571428571,0.571219512195122
"experience.655f8b959477c803eb906622","experience","5",12,13.8380503144654,9.40699685534591,0.679792069083059
"experience.655f8b959477c803eb906622","experience","7",8,12.1179245283019,7.4,0.61066562864928
"experience.655fd05c12d38751dfa91559","experience","3",3,12.5825396825397,10.4133333333333,0.82760186703671
"experience.655fd05c12d38751dfa91559","experience","5",7,12.034693877551,8.84571428571429,0.735017805663897
"experience.655fd05c12d38751dfa91559","experience","7",8,11.4357142857143,8.155,0.713116801998751
"experience.6599b15ac5bd63ec64f8b1f5","experience","3",13,12.2770689026613,8.73477943857091,0.711471077325098
"experience.6599b15ac5bd63ec64f8b1f5","experience","5",13,12.560335399198,7.50922347794386,0.597852146402345
"experience.6599b15ac5bd63ec64f8b1f5","experience","7",16,13.0284360189573,6.97574052132701,0.535424245180065
"experience.65cce024500351e8c8f7ff26","experience","3",12,12.2656494522692,8.71424100156495,0.710458996523237
"experience.65cce024500351e8c8f7ff26","experience","5",10,11.9046948356808,8.17427230046948,0.686642741649249
"experience.65cce024500351e8c8f7ff26","experience","7",7,12.411804158283,8.70617035546613,0.701442775316114
"experience.6639151df5e0ac5d59c17055","experience","3",18,16.0373931623932,6.57532051282051,0.409999333821864
"experience.6639151df5e0ac5d59c17055","experience","5",28,13.5477335164835,6.46686126373626,0.477338977465717
"experience.6639151df5e0ac5d59c17055","experience","7",20,13.8,6.73,0.48768115942029
"experience.6650ecda2657647b60a302eb","experience","3",17,13.1196266968326,7.18535067873303,0.547679506800888
"experience.6650ecda2657647b60a302eb","experience","5",16,13.2998798076923,7.76911057692308,0.584148931363246
"experience.6650ecda2657647b60a302eb","experience","7",13,12.3975591715976,6.83380177514793,0.551221549384005
"experience.66573c811d17794993965781","experience","3",12,16.1496840442338,8.81469194312796,0.545812036878531
"experience.66573c811d17794993965781","experience","5",21,14.5906116000903,7.86513202437373,0.539054306971277
"experience.66573c811d17794993965781","experience","7",19,13.7892242454477,8.15308056872038,0.591264629800474
"experience.66613916abcfcbe01b57b32a","experience","3",8,13.2964285714286,8.78702380952381,0.660855940549736
"experience.66613916abcfcbe01b57b32a","experience","5",4,13.75,5.525,0.401818181818182
"experience.66613916abcfcbe01b57b32a","experience","7",4,14.6857142857143,7.72309523809524,0.525891699092088
"experience.66789a1e138a59bb4ad16fa5","experience","3",5,15.6371428571429,8.72628571428571,0.558048602229125
