"participant_id","condition","variance_level","n_sides","n_low","n_high","inward_low","inward_high","inward"
"experience.675758f40df8b09c8aa98ad0","experience","3",2,21,15,-0.0523809523809521,-0.52,-0.286190476190476
"experience.675758f40df8b09c8aa98ad0","experience","5",2,20,12,1.125,0.774999999999999,0.95
"experience.675758f40df8b09c8aa98ad0","experience","7",2,19,19,3.27368421052632,0.473684210526316,1.87368421052632
"experience.67df65cf111af9caf43e00a5","experience","3",2,19,16,-0.826315789473684,-5.81875,-3.32253289473684
"experience.67df65cf111af9caf43e00a5","experience","5",2,22,15,-1.23636363636364,-1.78,-1.50818181818182
"experience.67df65cf111af9caf43e00a5","experience","7",2,21,14,0.785714285714286,-0.864285714285715,-0.0392857142857143
"experience.68dc82cf2d34a90250ee5972","experience","3",2,24,12,-1.64166666666667,-0.275,-0.958333333333333
"experience.68dc82cf2d34a90250ee5972","experience","5",2,21,20,-0.928571428571428,0.105,-0.411785714285714
"experience.68dc82cf2d34a90250ee5972","experience","7",2,13,16,0.892307692307692,-2.45,-0.778846153846154
"experience.697ed59824964096e537d7d3","experience","3",2,22,10,-1.29545454545455,2.73,0.717272727272728
"experience.697ed59824964096e537d7d3","experience","5",2,20,19,-1.66,5.6578947368421,1.99894736842105
"experience.697ed59824964096e537d7d3","experience","7",2,19,15,-2.11578947368421,4.56666666666667,1.22543859649123
"experience.698ce63b43f959c040a1a38c","experience","3",2,24,16,2.57916666666667,-3.05625,-0.238541666666666
"experience.698ce63b43f959c040a1a38c","experience","5",2,20,13,1.795,-2.04615384615385,-0.125576923076923
"experience.698ce63b43f959c040a1a38c","experience","7",2,18,17,8.21111111111111,-0.905882352941177,3.65261437908497
"experience.698e495c1fc8060e7080c7b9","experience","3",2,25,13,-4.324,1.19230769230769,-1.56584615384615
"experience.698e495c1fc8060e7080c7b9","experience","5",2,21,17,-4.51904761904762,-2.24117647058823,-3.38011204481793
"experience.698e495c1fc8060e7080c7b9","experience","7",2,12,18,3.35,-3.17222222222222,0.0888888888888888
"experience.699085db00ce46f1d7f46540","experience","3",2,22,18,-1.3,-3.01111111111111,-2.15555555555556
"experience.699085db00ce46f1d7f46540","experience","5",2,24,12,-1.4875,-0.541666666666667,-1.01458333333333
"experience.699085db00ce46f1d7f46540","experience","7",2,18,15,-0.9,-1.58666666666667,-1.24333333333333
"experience.6995ebe917abe5d36a3b17e0","experience","3",2,25,14,-1.424,-4.88571428571429,-3.15485714285714
"experience.6995ebe917abe5d36a3b17e0","experience","5",2,25,11,0.136,-3.33636363636364,-1.60018181818182
"experience.6995ebe917abe5d36a3b17e0","experience","7",2,13,24,1.74615384615385,-4.2625,-1.25817307692308
"experience.6997463b53dc974a895c3f7d","experience","3",2,27,16,-0.0703703703703705,0.11875,0.0241898148148145
"experience.6997463b53dc974a895c3f7d","experience","5",2,25,6,3.32,4.38333333333333,3.85166666666667
"experience.6997463b53dc974a895c3f7d","experience","7",2,11,26,0.545454545454546,2.32307692307692,1.43426573426573
"experience.69ab40ce103bf88603a63252","experience","3",2,28,16,-7.48928571428571,-6.20625,-6.84776785714286
"experience.69ab40ce103bf88603a63252","experience","5",2,9,17,0.455555555555556,-6.59411764705882,-3.06928104575163
"experience.69ab40ce103bf88603a63252","experience","7",2,20,15,1.21,-9.26666666666667,-4.02833333333333
"experience.69adbd35d535ed1bd0cdce42","experience","3",2,21,11,0.871428571428571,5.1,2.98571428571429
"experience.69adbd35d535ed1bd0cdce42","experience","5",2,20,17,3.445,2.45294117647059,2.94897058823529
"experience.69adbd35d535ed1bd0cdce42","experience","7",2,25,18,2.508,-2.8,-0.146
"experience.69b9a9800190f414ab589c05","experience","3",2,20,20,-2.34,-3.99,-3.165
"experience.69b9a9800190f414ab589c05","experience","5",2,16,18,-0.0375000000000004,0.416666666666667,0.189583333333333
"experience.69b9a9800190f414ab589c05","experience","7",2,25,11,-0.396,-1.96363636363636,-1.17981818181818
"experience.69b9bede6c5d94595aa6f31f","experience","3",2,22,15,-3.78181818181818,-2.19333333333333,-2.98757575757576
"experience.69b9bede6c5d94595aa6f31f","experience","5",2,14,22,-2.31428571428571,-2.56363636363636,-2.43896103896104
"experience.69b9bede6c5d94595aa6f31f","experience","7",2,26,11,1.14615384615385,-1.68181818181818,-0.267832167832168
"experience.69bf4d1a17c6fd5e56da4309","experience","3",2,22,20,-2.33636363636364,2.45,0.0568181818181821
"experience.69bf4d1a17c6fd5e56da4309","experience","5",2,20,15,-1.37,2.18666666666667,0.408333333333333
"experience.69bf4d1a17c6fd5e56da4309","experience","7",2,17,15,0.0999999999999994,5.70666666666667,2.90333333333333
