"participant_id","condition","array_length","n_trials","mean_abs_resp","mean_abs_obj","ratio"
"average.672c2b25d6aa996ff3d8244f","average","2",12,11.6364468864469,7.90952380952381,0.679719839458566
"average.672c2b25d6aa996ff3d8244f","average","10",8,10.625,8.125,0.764705882352941
"average.672c2b25d6aa996ff3d8244f","average","20",13,12.1555367709214,7.67802197802198,0.631648122392211
"average.672fcaf82c52010e8586b90a","average","2",6,11.8404255319149,6.94964539007092,0.586942198262953
"average.672fcaf82c52010e8586b90a","average","10",8,11.4946808510638,8.86276595744681,0.771031929662193
"average.672fcaf82c52010e8586b90a","average","20",7,12.5683890577508,10.0215805471125,0.797363966142684
"average.673a27fe372ce97a95aecf5c","average","2",10,11.510752688172,7.53698924731183,0.654778141055582
"average.673a27fe372ce97a95aecf5c","average","10",13,11.2125723738627,4.94201819685691,0.440756860430806
"average.673a27fe372ce97a95aecf5c","average","20",12,11.6182795698925,8.06021505376344,0.693752892179546
"average.674c8549a9fd90b7c8dda9d3","average","2",1,13.3260869565217,10.5402173913043,0.79094616639478
"average.674c8549a9fd90b7c8dda9d3","average","10",4,9.66304347826087,5.42010869565218,0.560911136107987
"average.674c8549a9fd90b7c8dda9d3","average","20",1,11.3260869565217,9.04021739130435,0.798176583493282
"average.675aaec58dfc729c338a52eb","average","2",13,12.5781637717122,7.61836228287841,0.605681594002762
"average.675aaec58dfc729c338a52eb","average","10",15,12.9010752688172,6.98279569892473,0.541256876146024
"average.675aaec58dfc729c338a52eb","average","20",14,12.5599078341014,6.86497695852535,0.546578609429462
"average.675c61776fc3233ee8002446","average","2",9,11.5125448028674,8.12222222222222,0.705510585305106
"average.675c61776fc3233ee8002446","average","10",9,9.5041816009558,8.47037037037037,0.8912256442489
"average.675c61776fc3233ee8002446","average","20",9,10.6236559139785,8.84444444444444,0.832523616734143
"average.67a4e8dd295e3fb3cf7cee74","average","10",5,10.5912087912088,7.39318681318681,0.698049387839801
"average.67a4e8dd295e3fb3cf7cee74","average","20",6,11.3937728937729,7.65604395604396,0.671949847291432
"average.67be4c756ba3a15a47e60356","average","2",6,10.2894736842105,9.77824561403509,0.950315430520034
"average.67be4c756ba3a15a47e60356","average","10",4,9.06578947368421,8.73263157894737,0.963251088534108
