"z","experiment","participant_id","condition","variance_level","n_trials","slope_fwd","slope_rev","r","bias","abs_error","sd_response","sd_objective","mean_rt"
0.926592045638106,"exp4","average.66295cf0dbecaeeb1cddb852","average","7",72,0.885553374970433,0.60012476606363,0.72900103703012,-0.180555555555556,3.54166666666667,6.7197417790764,5.53179386356567,2080.13888888889
1.13348485002007,"exp4","average.66c0f464e0ff62798027b486","average","3",66,1.14494676547685,0.576168948760373,0.812208578045925,-1.31818181818182,3.98484848484848,8.45980486585231,6.00126249343849,1855.06060606061
0.737106763989155,"exp4","average.66c0f464e0ff62798027b486","average","5",70,0.782209384142503,0.503219702126501,0.627393953819085,-0.842857142857143,4.98571428571429,7.79945318463391,6.25577993608276,1846.51428571429
0.628310514343564,"exp4","average.66c0f464e0ff62798027b486","average","7",71,0.690698581387413,0.449000481695568,0.556887776620563,-0.633802816901408,5.7887323943662,7.96814583755413,6.42445654130422,1953.42253521127
1.19635085281364,"exp4","average.66e89b61d7709ff7f27a76be","average","3",71,0.758014596499636,0.914388428557665,0.832538152709576,-0.985915492957746,2.95774647887324,5.78042210206732,6.34871935310951,1971.02816901408
1.15740532387538,"exp4","average.66e89b61d7709ff7f27a76be","average","5",69,0.74150393711608,0.907231488331428,0.8201924898909,-1.20289855072464,2.53623188405797,5.03508576506414,5.56941011874316,2003.92753623188
1.30514511233899,"exp4","average.66e89b61d7709ff7f27a76be","average","7",72,0.681169541634658,1.09347400939225,0.863041823880585,-1.22222222222222,2.08333333333333,3.96283102515857,5.0209069939856,1974.59722222222
0.952699262895659,"exp4","average.66f0c81ea46a554aeb92cd04","average","3",65,0.859654399711248,0.638727484020918,0.741002626078396,-1.96923076923077,3.81538461538462,6.55934447944305,5.65400640798527,3711.16923076923
0.836099423401494,"exp4","average.66f0c81ea46a554aeb92cd04","average","5",63,0.563551337040591,0.829555317302292,0.683737528745379,-1.15873015873016,3.95238095238095,5.48521263067227,6.65502054956294,3785.60317460317
0.650351768779872,"exp4","average.66f0c81ea46a554aeb92cd04","average","7",67,0.575634318899362,0.56820327339316,0.571906726902263,-0.925373134328358,4.65671641791045,6.30597055068925,6.26513545002389,3977.23880597015
1.46875690198701,"exp4","average.6711ee336b91eb0fcf53841f","average","3",68,1.32525227101114,0.610308354957257,0.899340054386648,-0.338235294117647,3.57352941176471,9.1278476740504,6.19432179305015,1730.85294117647
1.02368919153464,"exp4","average.6711ee336b91eb0fcf53841f","average","5",68,0.977958750110649,0.608414016706879,0.771364901540418,-0.220588235294118,4.04411764705882,7.985651641128,6.29868222069473,1756.64705882353
0.919954232081753,"exp4","average.6711ee336b91eb0fcf53841f","average","7",69,0.889859262491817,0.592111185318543,0.725875762565961,0.507246376811594,4.1304347826087,7.6627552200111,6.25066066414406,1714.97101449275
1.31835833229283,"exp4","average.67265982eb0c3fc495c6e33a","average","3",69,1.05430018959997,0.711946939803543,0.866375088296055,0.91304347826087,3.17391304347826,7.80550006098559,6.41419860419175,1603.88405797101
1.18683847786422,"exp4","average.67265982eb0c3fc495c6e33a","average","5",69,0.89686652887841,0.767370768943668,0.829595779826093,1.69565217391304,3.40579710144928,6.92583411407017,6.40635208005087,1560.72463768116
0.976051917416574,"exp4","average.67265982eb0c3fc495c6e33a","average","7",69,0.828424310970892,0.681449598965831,0.751351724883,2.14492753623188,4.05797101449275,6.59739156391148,5.98360220194892,1493.47826086957
1.35891842823024,"exp4","average.672a8544e38b571bd7d4fb71","average","3",72,0.837137580150543,0.916963685031705,0.876141975009397,-0.763888888888889,2.59722222222222,6.40298675905391,6.70131839503332,1586.86111111111
1.2113799705692,"exp4","average.672a8544e38b571bd7d4fb71","average","5",70,0.740688780812238,0.946044597823201,0.837092957655045,0.685714285714286,2.77142857142857,5.58539948173812,6.31236585860795,1592.64285714286
1.0575303507123,"exp4","average.672a8544e38b571bd7d4fb71","average","7",70,0.604519125264743,1.01862859968397,0.784716808823797,0.242857142857143,2.84285714285714,4.38869713307719,5.69689901482317,1469.4
1.3424401449897,"exp4","average.67382e41c232d1004b052fc4","average","3",69,0.851432724252491,0.89359078761742,0.872257094363829,-1.56521739130435,2.7536231884058,6.09623729212615,6.24533926817391,1532.23188405797
1.13529131180505,"exp4","average.67382e41c232d1004b052fc4","average","5",70,0.769781312127237,0.858270160039012,0.812822446758506,-1.68571428571429,3.51428571428571,6.11240465637132,6.45417033396183,1503.58571428571
0.981981424137768,"exp4","average.67382e41c232d1004b052fc4","average","7",72,0.54714956122814,1.03883650311651,0.753922367931854,-2.25,3.75,4.42535021999842,6.09773040720364,1654.19444444444
1.25765777398422,"exp4","average.673feeafa80a279f5cc63e33","average","3",63,1.45132514368207,0.498309586491656,0.850417093086185,2.74603174603175,4.84126984126984,10.464212535285,6.13159996878167,3720
1.19546285441039,"exp4","average.673feeafa80a279f5cc63e33","average","5",66,1.25814700950252,0.550544380543555,0.832265442019124,4.37878787878788,5.53030303030303,8.73154397228005,5.77592463258528,4284.36363636364
1.2356737262367,"exp4","average.673feeafa80a279f5cc63e33","average","7",70,1.2552092055214,0.567795931529886,0.844217199607963,3.6,5.34285714285714,9.78062689840891,6.57816514909579,3959.75714285714
1.14135658313552,"exp4","average.696a97da7648c7e49fa8eb36","average","3",71,1.14643768855883,0.579197422617349,0.814870391169458,1.36619718309859,4.26760563380282,8.88486606935763,6.31522703909622,1581.38028169014
1.17888053467655,"exp4","average.696a97da7648c7e49fa8eb36","average","5",68,1.18608508460819,0.576764339954524,0.827098289778155,0.323529411764706,4,8.76023169501283,6.10881356407832,1558.04411764706
0.769923894359804,"exp4","average.696a97da7648c7e49fa8eb36","average","7",72,0.831449951813148,0.50329000986574,0.646885194181246,1.48611111111111,5.15277777777778,8.27083370288903,6.43487903783839,1594.41666666667
1.31077308059235,"exp4","average.6980f50102e1cb37d5b3464a","average","3",70,0.943134115679381,0.792368670410687,0.864470893240386,-1.74285714285714,3.05714285714286,6.6926770029517,6.13446631897458,1310.07142857143
0.964980387510606,"exp4","average.6980f50102e1cb37d5b3464a","average","5",71,0.710690233987906,0.784093444598152,0.746490156405189,-1.11267605633803,3.59154929577465,6.00589917911533,6.30843707027483,1273.56338028169
1.06655053946061,"exp4","average.6980f50102e1cb37d5b3464a","average","7",71,0.714986503819132,0.868818042244347,0.788158089775946,-1.63380281690141,3.49295774647887,5.8820054341666,6.48396877742636,1324.08450704225
1.11758747025012,"exp4","average.69854f587004c7ca1ef67ab5","average","3",69,0.994515863466532,0.654399079930995,0.80672812398557,0.144927536231884,3.27536231884058,7.15171719404014,5.80130655242937,1422.14492753623
